Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
CCC(=O)N(c1ccccc1)c1c(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccc(C)c(C#N)c12,1,1,330,330,1,[330],0.0,0.0,0.0,[0.0],-0.4827533,-0.4827533,-0.4827533,[-0.4827533],2,2,2.0,2,[2],{'CCC(=O)N(c1ccccc1)c1c(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccc(C)c(C#N)c12'},1,1.0
CCC(C)(B1OC(C2(c3ccccc3)N(Cc3ccccc3)CCN2c2ccccc2)=Cc2ccccc21)c1ccccc1,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCC(C)(B1OC(C2(c3ccccc3)N(Cc3ccccc3)CCN2c2ccccc2)=Cc2ccccc21)c1ccccc1'},1,1.0
CCC1(C(=O)OC)CCc2ccccc2C1(C)C#N,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCC1(C(=O)OC)CCc2ccccc2C1(C)C#N'},1,1.0
CCC12CCCC3=C1C(CC3)N1C3=C(C2=O)c2cccc(O)c2C32NC(=O)C(c3ccccc3C2=O)C1C,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0136801,-0.0136801,-0.0136801,[-0.0136801],2,2,2.0,2,[2],{'CCC12CCCC3=C1C(CC3)N1C3=C(C2=O)c2cccc(O)c2C32NC(=O)C(c3ccccc3C2=O)C1C'},1,1.0
CCC12OCc3cc4ccc(OC)cc4cc3C1C=C(OC)c1cc3ccccc3cc12,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCC12OCc3cc4ccc(OC)cc4cc3C1C=C(OC)c1cc3ccccc3cc12'},1,1.0
CCC1=C(CC)C2=CN3[N+]4=C(C1)C(c1ccccc1)=c1ccc([nH]1)=C2C1=CCCC1=CC=CC(c1ccccc1)=C4N(Cc1ccccc1)[B-]3(c1ccccc1)c1ccccc1,1,1,150,150,1,[150],0.0,0.0,0.0,[0.0],-0.21623035,-0.21623035,-0.21623035,[-0.21623035],2,2,2.0,2,[2],{'CCC1=C(CC)C2=CN3[N+]4=C(C1)C(c1ccccc1)=c1ccc([nH]1)=C2C1=CCCC1=CC=CC(c1ccccc1)=C4N(Cc1ccccc1)[B-]3(c1ccccc1)c1ccccc1'},1,1.0
CCC1=C2C(=[S+]C1=S)C(=C([O-])c1ccccc1)c1ccsc12,1,1,100,100,1,[100],0.0,0.0,0.0,[0.0],-0.10565995,-0.10565995,-0.10565995,[-0.10565995],2,2,2.0,2,[2],{'CCC1=C2C(=[S+]C1=S)C(=C([O-])c1ccccc1)c1ccsc12'},1,1.0
CCC1=CC(=C(C#N)c2ccccc2[N+](=O)[O-])NC1=O,1,1,210,210,1,[210],0.0,0.0,0.0,[0.0],-0.2762895,-0.2762895,-0.2762895,[-0.2762895],2,2,2.0,2,[2],{'CCC1=CC(=C(C#N)c2ccccc2[N+](=O)[O-])NC1=O'},1,1.0
CCC1=CC(c2ccccc2)=CC(c2ccccc2)C1C(=O)OC,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0251351,-0.0251351,-0.0251351,[-0.0251351],2,2,2.0,2,[2],{'CCC1=CC(c2ccccc2)=CC(c2ccccc2)C1C(=O)OC'},1,1.0
CCC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C(c2ccccc2)=[N+]1[B-](F)(F)F,1,1,350,350,1,[350],0.0,0.0,0.0,[0.0],-0.4831588,-0.4831588,-0.4831588,[-0.4831588],2,2,2.0,2,[2],{'CCC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C(c2ccccc2)=[N+]1[B-](F)(F)F'},1,1.0
CCC1=[S+]C(=C2c3ccccc3[B-](F)(F)n3cccc32)C=C1,1,1,400,400,1,[400],0.0,0.0,0.0,[0.0],-0.4961377999999999,-0.4961377999999999,-0.4961377999999999,[-0.4961377999999999],2,2,2.0,2,[2],{'CCC1=[S+]C(=C2c3ccccc3[B-](F)(F)n3cccc32)C=C1'},1,1.0
CCC1C(C2(c3ccccc3)c3ccccc3-c3ccccc32)=Cc2ccccc21,1,1,200,200,1,[200],0.0,0.0,0.0,[0.0],-0.3047484,-0.3047484,-0.3047484,[-0.3047484],2,2,2.0,2,[2],{'CCC1C(C2(c3ccccc3)c3ccccc3-c3ccccc32)=Cc2ccccc21'},1,1.0
CCC1CC(c2ccc(Cl)cc2)Oc2ccc3ccccc3c21,1,1,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0243422,-0.0243422,-0.0243422,[-0.0243422],2,2,2.0,2,[2],{'CCC1CC(c2ccc(Cl)cc2)Oc2ccc3ccccc3c21'},1,1.0
CCC1CCCC2C3COC(c4ccc(N([O-])[O-])cc4)=[N+]=C3C(=[S+]c3ccccc3)C12,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'CCC1CCCC2C3COC(c4ccc(N([O-])[O-])cc4)=[N+]=C3C(=[S+]c3ccccc3)C12'},1,1.0
CCC=C(C(=O)C(=Cc1ccccc1)OCC)c1ccc(S(=O)(=O)c2ccccc2)cc1-c1ccccc1,1,1,100,100,1,[100],0.0,0.0,0.0,[0.0],-0.10565995,-0.10565995,-0.10565995,[-0.10565995],2,2,2.0,2,[2],{'CCC=C(C(=O)C(=Cc1ccccc1)OCC)c1ccc(S(=O)(=O)c2ccccc2)cc1-c1ccccc1'},1,1.0
CCCCCCCCCCCCOc1cccc2c(OCCCCCCCCCC)cccc12,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCCCCCCCCCCCOc1cccc2c(OCCCCCCCCCC)cccc12'},1,1.0
CCCCCCCCc1cc(-c2ccncc2)cc(-c2ccncc2)c1-n1ccc(-c2cccc(-c3cccc(-c4ccncc4CCCCCC)c3)c2)c1,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'CCCCCCCCc1cc(-c2ccncc2)cc(-c2ccncc2)c1-n1ccc(-c2cccc(-c3cccc(-c4ccncc4CCCCCC)c3)c2)c1'},1,1.0
CCCCn1nc(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(Nc2ccccc2)cc1,1,1,150,150,1,[150],0.0,0.0,0.0,[0.0],-0.21623035,-0.21623035,-0.21623035,[-0.21623035],2,2,2.0,2,[2],{'CCCCn1nc(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(Nc2ccccc2)cc1'},1,1.0
CCCN1c2ccccc2[S+]=C([O-])N(Cc2ccc(C(F)(F)F)cc2)S1(=O)=O,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCCN1c2ccccc2[S+]=C([O-])N(Cc2ccc(C(F)(F)F)cc2)S1(=O)=O'},1,1.0
CCCOC1=CC(=Nc2cc(OC)ccc2OC)C=C(OC)C1=O,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0013222,-0.0013222,-0.0013222,[-0.0013222],2,2,2.0,2,[2],{'CCCOC1=CC(=Nc2cc(OC)ccc2OC)C=C(OC)C1=O'},1,1.0
CCCc1ccc2c(c1)C(Cl)=CC2=C1c2c(Br)cc(C(=O)CBr)cc2[B-](F)(F)n2cccc21,1,1,250,250,1,[250],0.0,0.0,0.0,[0.0],-0.4001953,-0.4001953,-0.4001953,[-0.4001953],2,2,2.0,2,[2],{'CCCc1ccc2c(c1)C(Cl)=CC2=C1c2c(Br)cc(C(=O)CBr)cc2[B-](F)(F)n2cccc21'},1,1.0
CCCn1[nH]c(=S)[nH]c1=O,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'CCCn1[nH]c(=S)[nH]c1=O'},1,1.0
CCN(C)c1ccc(CN2Cc3ccccc3B(c3ccccc3)N2Cc2ccccc2)cc1,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'CCN(C)c1ccc(CN2Cc3ccccc3B(c3ccccc3)N2Cc2ccccc2)cc1'},1,1.0
CCN(C1=NC(=S)N(c2ccc(OC)cc2)CCO1)C(C)C,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0251351,-0.0251351,-0.0251351,[-0.0251351],2,2,2.0,2,[2],{'CCN(C1=NC(=S)N(c2ccc(OC)cc2)CCO1)C(C)C'},1,1.0
CCN(CC)c1ccc(C=NN=Cc2ccc(N(C)C)cc2)c(O)c1,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCN(CC)c1ccc(C=NN=Cc2ccc(N(C)C)cc2)c(O)c1'},1,1.0
CCN1C(=C2C=C[S+]=C2[O-])C=[S+]c2ccccc21,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'CCN1C(=C2C=C[S+]=C2[O-])C=[S+]c2ccccc21'},1,1.0
CCN1C(=O)c2ccc3ccc4cc(C(=O)Nc5c6ccccc6cc6ccccc56)ccc4c3c2C1=O,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.1534687,-0.1534687,-0.1534687,[-0.1534687],2,2,2.0,2,[2],{'CCN1C(=O)c2ccc3ccc4cc(C(=O)Nc5c6ccccc6cc6ccccc56)ccc4c3c2C1=O'},1,1.0
CCN1C(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C1=O,1,1,100,100,1,[100],0.0,0.0,0.0,[0.0],-0.10565995,-0.10565995,-0.10565995,[-0.10565995],2,2,2.0,2,[2],{'CCN1C(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C1=O'},1,1.0
CCN1C(=S)COCC1=S,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCN1C(=S)COCC1=S'},1,1.0
CCN1C(=S)c2ccccc2S1(=O)=O,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCN1C(=S)c2ccccc2S1(=O)=O'},1,1.0
CCN1c2ccccc2C(=O)C2(C(=O)OC(C)(C)C)N=NC12c1ccccc1,1,1,200,200,1,[200],0.0,0.0,0.0,[0.0],-0.3047484,-0.3047484,-0.3047484,[-0.3047484],2,2,2.0,2,[2],{'CCN1c2ccccc2C(=O)C2(C(=O)OC(C)(C)C)N=NC12c1ccccc1'},1,1.0
CCOC(=O)C(C(=Nc1ccc(C)cc1)c1ccccc1)=C(Nc1ccccc1)c1ccc(C)cc1,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCOC(=O)C(C(=Nc1ccc(C)cc1)c1ccccc1)=C(Nc1ccccc1)c1ccc(C)cc1'},1,1.0
CCOC(=O)C(C(=[Se])NCc1ccccc1)=[N+]([O-])c1ccccc1,1,1,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0243422,-0.0243422,-0.0243422,[-0.0243422],2,2,2.0,2,[2],{'CCOC(=O)C(C(=[Se])NCc1ccccc1)=[N+]([O-])c1ccccc1'},1,1.0
CCOC(=O)C(Cl)(N(C(=O)C(C)(Cl)[Si](C)(C)C)c1ccccc1)[PH](=O)OC,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0013222,-0.0013222,-0.0013222,[-0.0013222],2,2,2.0,2,[2],{'CCOC(=O)C(Cl)(N(C(=O)C(C)(Cl)[Si](C)(C)C)c1ccccc1)[PH](=O)OC'},1,1.0
CCOC(=O)C12COCOC1C1C(C)C(O[Si](C)(C)C(C)(C)C)C3OC1C(C)C(C)CCC32C,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOC(=O)C12COCOC1C1C(C)C(O[Si](C)(C)C(C)(C)C)C3OC1C(C)C(C)CCC32C'},1,1.0
CCOC(=O)C1=C(C#N)N(C)C(C)=C(C#N)C(c2ccccc2)=N1,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.1534687,-0.1534687,-0.1534687,[-0.1534687],2,2,2.0,2,[2],{'CCOC(=O)C1=C(C#N)N(C)C(C)=C(C#N)C(c2ccccc2)=N1'},1,1.0
CCOC(=O)C1=C(c2cccc(Cl)c2)N(c2ccccn2)C(=Cc2ccc(Cl)cc2)C1=O,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.1534687,-0.1534687,-0.1534687,[-0.1534687],2,2,2.0,2,[2],{'CCOC(=O)C1=C(c2cccc(Cl)c2)N(c2ccccn2)C(=Cc2ccc(Cl)cc2)C1=O'},1,1.0
CCOC(=O)C1=Cc2c3c(c(-c4ccccc4)c4ccccc24)-c2c4c(cc5ccccc25)C(=C(c2cccc(OC)c2)C3C1)C=Cc1ccccc1-4,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.07033895,-0.07033895,-0.07033895,[-0.07033895],2,2,2.0,2,[2],{'CCOC(=O)C1=Cc2c3c(c(-c4ccccc4)c4ccccc24)-c2c4c(cc5ccccc25)C(=C(c2cccc(OC)c2)C3C1)C=Cc1ccccc1-4'},1,1.0
CCOC(=O)C1C(c2ccc([N+](=O)[O-])cc2)C(=NC(N)=O)N(O)C1C,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOC(=O)C1C(c2ccc([N+](=O)[O-])cc2)C(=NC(N)=O)N(O)C1C'},1,1.0
CCOC(=O)C1C(c2ccccc2)=NC(c2ccccc2)C1C(=O)c1ccccc1,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0251351,-0.0251351,-0.0251351,[-0.0251351],2,2,2.0,2,[2],{'CCOC(=O)C1C(c2ccccc2)=NC(c2ccccc2)C1C(=O)c1ccccc1'},1,1.0
CCOC(=O)C1c2cc(Br)ccc2O[P-](=O)(=[O+]CC)C1CCc1ccccc1,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOC(=O)C1c2cc(Br)ccc2O[P-](=O)(=[O+]CC)C1CCc1ccccc1'},1,1.0
CCOC(=O)CC(=C1C(=O)c2ccccc2C1=O)c1cc2ccc(OC)cc2cn1,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'CCOC(=O)CC(=C1C(=O)c2ccccc2C1=O)c1cc2ccc(OC)cc2cn1'},1,1.0
CCOC(=O)CN1C(=O)NC(=O)C23CCC2(c2ccccc2)N(Cc2ccccc2)C1N3,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCOC(=O)CN1C(=O)NC(=O)C23CCC2(c2ccccc2)N(Cc2ccccc2)C1N3'},1,1.0
CCOC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccc(Br)cc1,1,1,150,150,1,[150],0.0,0.0,0.0,[0.0],-0.21623035,-0.21623035,-0.21623035,[-0.21623035],2,2,2.0,2,[2],{'CCOC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccc(Br)cc1'},1,1.0
CCOC(=O)c1c(OC)cc(OC)cc1OC,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOC(=O)c1c(OC)cc(OC)cc1OC'},1,1.0
CCOC(=O)c1c2n(c3ccc(F)cc13)-c1ccccc1C(c1c3ccccc3cc3ccccc13)N2C,1,1,330,330,1,[330],0.0,0.0,0.0,[0.0],-0.4827533,-0.4827533,-0.4827533,[-0.4827533],2,2,2.0,2,[2],{'CCOC(=O)c1c2n(c3ccc(F)cc13)-c1ccccc1C(c1c3ccccc3cc3ccccc13)N2C'},1,1.0
CCOC(=O)c1cc(-c2ccccc2)oc1C,1,1,190,190,1,[190],0.0,0.0,0.0,[0.0],-0.2933844,-0.2933844,-0.2933844,[-0.2933844],2,2,2.0,2,[2],{'CCOC(=O)c1cc(-c2ccccc2)oc1C'},1,1.0
CCOC(=O)c1noc2c1C1CCC3(C)C(=O)CCC3C1CC2,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0013222,-0.0013222,-0.0013222,[-0.0013222],2,2,2.0,2,[2],{'CCOC(=O)c1noc2c1C1CCC3(C)C(=O)CCC3C1CC2'},1,1.0
CCOC([O-])=c1nc(-c2ccc(Br)cc2)c2[s+]c(N3C(=O)c4ccccc4C3=O)cn12,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'CCOC([O-])=c1nc(-c2ccc(Br)cc2)c2[s+]c(N3C(=O)c4ccccc4C3=O)cn12'},1,1.0
CCOC1=C2Oc3ccc4cc5c6c(cn(C)c5=O)c4c3C2C=61,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.07033895,-0.07033895,-0.07033895,[-0.07033895],2,2,2.0,2,[2],{'CCOC1=C2Oc3ccc4cc5c6c(cn(C)c5=O)c4c3C2C=61'},1,1.0
CCOC1=CC2(C#N)C(=O)c3ccccc3N3C(c4ccccc4)C(C(=O)C3(c3ccccc3)C1)C2c1ccccc1,1,1,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0243422,-0.0243422,-0.0243422,[-0.0243422],2,2,2.0,2,[2],{'CCOC1=CC2(C#N)C(=O)c3ccccc3N3C(c4ccccc4)C(C(=O)C3(c3ccccc3)C1)C2c1ccccc1'},1,1.0
CCOC1C(=O)C2C3C4=CC(=O)C(O)(OC4)C4CC4C4C1C2C34,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCOC1C(=O)C2C3C4=CC(=O)C(O)(OC4)C4CC4C4C1C2C34'},1,1.0
CCOP(=O)(OCC)C(c1ccccc1)C1C(C(C)=O)C1c1ccccc1,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOP(=O)(OCC)C(c1ccccc1)C1C(C(C)=O)C1c1ccccc1'},1,1.0
CCO[P-](=O)(=[O+]CC)N1C(C(C)C)=CC(=O)OC1c1c2c(C(C)C)cc(C(C)C)cc2cc2ccc(OC)c(OC)c12,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCO[P-](=O)(=[O+]CC)N1C(C(C)C)=CC(=O)OC1c1c2c(C(C)C)cc(C(C)C)cc2cc2ccc(OC)c(OC)c12'},1,1.0
CCOc1cc(O)c(C=NCc2cc3ccccc3cc2-c2c(N=Cc3cccc4ccccc34)ccc3ccccc23)c2ccccc12,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'CCOc1cc(O)c(C=NCc2cc3ccccc3cc2-c2c(N=Cc3cccc4ccccc34)ccc3ccccc23)c2ccccc12'},1,1.0
CCOc1cc(OC(=O)c2ccccc2)c(C#Cc2ccccc2)cc1C#CC#Cc1ccccc1COC(=O)c1ccccc1,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0013222,-0.0013222,-0.0013222,[-0.0013222],2,2,2.0,2,[2],{'CCOc1cc(OC(=O)c2ccccc2)c(C#Cc2ccccc2)cc1C#CC#Cc1ccccc1COC(=O)c1ccccc1'},1,1.0
CCOc1ccc(C=NNC(=O)c2ccccc2O)c(O)c1,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOc1ccc(C=NNC(=O)c2ccccc2O)c(O)c1'},1,1.0
CCOc1ccccc1C1C(c2ccc(OC)cc2)C12C(=O)N(C(c1ccccc1)c1ccccc1)c1ccccc12,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCOc1ccccc1C1C(c2ccc(OC)cc2)C12C(=O)N(C(c1ccccc1)c1ccccc1)c1ccccc12'},1,1.0
CCOc1ccccc1[N+]1=C2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1Cl,1,1,260,260,1,[260],0.0,0.0,0.0,[0.0],-0.40726735,-0.40726735,-0.40726735,[-0.40726735],2,2,2.0,2,[2],{'CCOc1ccccc1[N+]1=C2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1Cl'},1,1.0
CC[N+]1=C(C)c2ccccc2[B-]1(c1ccccc1)c1ccccc1,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.07033895,-0.07033895,-0.07033895,[-0.07033895],2,2,2.0,2,[2],{'CC[N+]1=C(C)c2ccccc2[B-]1(c1ccccc1)c1ccccc1'},1,1.0
CC[S+]=C1C=CC=CC1=C1C=CC(N2[N-]C3[N-]C32)=C[N+]1=O,1,1,130,130,1,[130],0.0,0.0,0.0,[0.0],-0.18262625,-0.18262625,-0.18262625,[-0.18262625],2,2,2.0,2,[2],{'CC[S+]=C1C=CC=CC1=C1C=CC(N2[N-]C3[N-]C32)=C[N+]1=O'},1,1.0
CC[Se]C1=C(c2cc(C(=O)OC)cc(C(C)(C)C)c2O)C(C#N)(c2cc(C3=C(c4cc(CCC(=O)OC)cc(OC)c4)CCC3)sc2C#Cc2ccc(OC)c(C#Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2)CC1=O,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CC[Se]C1=C(c2cc(C(=O)OC)cc(C(C)(C)C)c2O)C(C#N)(c2cc(C3=C(c4cc(CCC(=O)OC)cc(OC)c4)CCC3)sc2C#Cc2ccc(OC)c(C#Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2)CC1=O'},1,1.0
CCc1c(C#N)c(C)cc2c1C(c1ccccc1)C(C(=O)OC)=C(O)C2,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'CCc1c(C#N)c(C)cc2c1C(c1ccccc1)C(C(=O)OC)=C(O)C2'},1,1.0
CCc1c(C(=O)c2ccccc2O)c(C)n(C2CC2)c1C1CC1,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0013222,-0.0013222,-0.0013222,[-0.0013222],2,2,2.0,2,[2],{'CCc1c(C(=O)c2ccccc2O)c(C)n(C2CC2)c1C1CC1'},1,1.0
CCc1c(C)c2n(c1C)[B-](F)(F)[n+]1c(C)c(=C(c3ccccc3)c3ccccc3)cc(C)c1=C2C,1,1,150,150,1,[150],0.0,0.0,0.0,[0.0],-0.21623035,-0.21623035,-0.21623035,[-0.21623035],2,2,2.0,2,[2],{'CCc1c(C)c2n(c1C)[B-](F)(F)[n+]1c(C)c(=C(c3ccccc3)c3ccccc3)cc(C)c1=C2C'},1,1.0
CCc1c(C)nn(CCCN)c1C,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCc1c(C)nn(CCCN)c1C'},1,1.0
CCc1c(C=O)cc(Cc2ccccc2)c(Cc2ccccc2)c1CC,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0251351,-0.0251351,-0.0251351,[-0.0251351],2,2,2.0,2,[2],{'CCc1c(C=O)cc(Cc2ccccc2)c(Cc2ccccc2)c1CC'},1,1.0
CCc1c(S(=O)(=O)c2ccc(C)cc2)c(=Cc2ccc(Cl)cc2)c2cccc3c2-n13,1,1,220,220,1,[220],0.0,0.0,0.0,[0.0],-0.3476929,-0.3476929,-0.3476929,[-0.3476929],2,2,2.0,2,[2],{'CCc1c(S(=O)(=O)c2ccc(C)cc2)c(=Cc2ccc(Cl)cc2)c2cccc3c2-n13'},1,1.0
CCc1cc2ccccc2c(C(=O)OC)c1-c1ccccc1C(=O)OC,1,1,130,130,1,[130],0.0,0.0,0.0,[0.0],-0.18262625,-0.18262625,-0.18262625,[-0.18262625],2,2,2.0,2,[2],{'CCc1cc2ccccc2c(C(=O)OC)c1-c1ccccc1C(=O)OC'},1,1.0
CCc1cc2occ(C)c(=O)c2cc1C(Cl)Cl,1,1,120,120,1,[120],0.0,0.0,0.0,[0.0],-0.1206233,-0.1206233,-0.1206233,[-0.1206233],2,2,2.0,2,[2],{'CCc1cc2occ(C)c(=O)c2cc1C(Cl)Cl'},1,1.0
CCc1ccccc1C1=C2C(c3nnc(OC)n(-c4ccccc4)c3=O)=C1C=Cc1cccc3c2cc(OC)cc13,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'CCc1ccccc1C1=C2C(c3nnc(OC)n(-c4ccccc4)c3=O)=C1C=Cc1cccc3c2cc(OC)cc13'},1,1.0
CCc1ccccc1N1CC(c2ccccc2)=Nc2cccnc21,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCc1ccccc1N1CC(c2ccccc2)=Nc2cccnc21'},1,1.0
CCc1nc2c(c(=O)n(CC)c3c4ccccc4n(C)c23)c2cccc(C)c12,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'CCc1nc2c(c(=O)n(CC)c3c4ccccc4n(C)c23)c2cccc(C)c12'},1,1.0
CCn1c(-c2ccc(C(=O)c3ccc(OC)cc3)cc2)nc2ccc(-c3ccc(Br)cc3Br)cc21,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'CCn1c(-c2ccc(C(=O)c3ccc(OC)cc3)cc2)nc2ccc(-c3ccc(Br)cc3Br)cc21'},1,1.0
